 21  6  1651
   1     113.0      95.0        2743        1101       .03
   2     266.0     433.0   24   36    0   12       .02
   3     257.0     469.0   91  182    0   91       .03
   4     363.0     330.0   91  182    0   91       .03
   5     158.0     453.0   45   90    0   45       .02
   6     423.0     238.0  174  261    0   87       .02
   7     363.0     368.0   78  117    0   39       .03
   8     182.0       3.0   15   30    0   15       .04
   9     332.0     420.0   55  110    0   55       .04
  10     388.0     385.0   21   42    0   21       .02
  11     188.0      69.0  184  276    0   92       .04
  12     374.0     148.0  102  153    0   51       .02
  13     296.0     322.0   20   40    0   20       .02
  14     332.0     204.0   47   94    0   47       .02
  15     432.0     250.0   72  144    0   72       .03
  16     488.0     307.0   23   46    0   23       .02
  17      46.0     351.0   86  129    0   43       .04
  18     302.0     139.0  142  213    0   71       .01
  19      23.0     126.0  176  264    0   88       .04
  20      22.0      79.0   80  160    0   80       .04
  21      81.0     442.0  116  174    0   58       .02
