11  6  655
   1     389.0     474.0        1088         437       .03
   2     304.0     360.0  150  225    0   75       .04
   3     461.0     282.0   88  132    0   44       .01
   4     269.0     326.0   11   22    0   11       .02
   5     419.0      64.0   20   30    0   10       .04
   6      39.0     410.0   42   84    0   42       .03
   7     159.0     153.0   39   78    0   39       .05
   8      11.0     470.0  118  177    0   59       .03
   9     103.0     325.0   77  154    0   77       .03
  10     121.0     226.0   54  108    0   54       .04
  11     124.0      33.0   52   78    0   26       .04
