 41  3  3286
   1     396.0     357.0        5449        2191       .03
   2     211.0     171.0   88  176    0   88       .03
   3     206.0     245.0  170  255    0   85       .04
   4     238.0     447.0   38   57    0   19       .05
   5     405.0     497.0   86  129    0   43       .04
   6     135.0      22.0  112  168    0   56       .05
   7     486.0     438.0   60  120    0   60       .02
   8     214.0     174.0   70  105    0   35       .05
   9     329.0     301.0  128  192    0   64       .05
  10     158.0     258.0   19   38    0   19       .04
  11     275.0      33.0  118  177    0   59       .02
  12     331.0     145.0   68  102    0   34       .05
  13     277.0     193.0  136  204    0   68       .03
  14     149.0     493.0  154  231    0   77       .04
  15     302.0     188.0   24   48    0   24       .04
  16      37.0     179.0   78  156    0   78       .03
  17     232.0     139.0  104  156    0   52       .03
  18     384.0     252.0   65  130    0   65       .03
  19     432.0     385.0   50  100    0   50       .02
  20     197.0     403.0   62  124    0   62       .02
  21     180.0     203.0   62  124    0   62       .04
  22     458.0      82.0  156  234    0   78       .02
  23     342.0     219.0  196  294    0   98       .03
  24     291.0      45.0   50  100    0   50       .03
  25      60.0     122.0  110  165    0   55       .02
  26     326.0     303.0   13   26    0   13       .02
  27     361.0     212.0  120  180    0   60       .03
  28     462.0     100.0   36   72    0   36       .04
  29     384.0      27.0   22   33    0   11       .04
  30     207.0     150.0   89  178    0   89       .01
  31     364.0     493.0   81  162    0   81       .03
  32     268.0     481.0   40   60    0   20       .01
  33     121.0     231.0  122  183    0   61       .01
  34      50.0     167.0   67  134    0   67       .02
  35     494.0     281.0   96  192    0   96       .04
  36     318.0      40.0   31   62    0   31       .03
  37     367.0      76.0  100  150    0   50       .04
  38     260.0     196.0   19   38    0   19       .04
  39     274.0     410.0   84  126    0   42       .03
  40     364.0     232.0   74  148    0   74       .02
  41      74.0      81.0   60  120    0   60       .02
